CLAVE_CASILLA|ID_ENTIDAD|ENTIDAD|ID_DISTRITO_FEDERAL|DISTRITO_FEDERAL|ID_DISTRITO_LOCAL|DISTRITO_LOCAL|ID_MUNICIPIO|MUNICIPIO|SECCION|ID_CASILLA|TIPO_CASILLA|EXT_CONTIGUA|LISTA_NOMINAL
'160572C0200'|=16|MICHOACÁN|=001|LÁZARO CÁRDENAS|=022|NUEVA ITALIA DE RUIZ|=035|LA HUACANA|=0572|=02|C|=00|716
'160573B0100'|=16|MICHOACÁN|=001|LÁZARO CÁRDENAS|=022|NUEVA ITALIA DE RUIZ|=035|LA HUACANA|=0573|=01|B|=00|723
'160573C0100'|=16|MICHOACÁN|=001|LÁZARO CÁRDENAS|=022|NUEVA ITALIA DE RUIZ|=035|LA HUACANA|=0573|=01|C|=00|723
'160574B0100'|=16|MICHOACÁN|=001|LÁZARO CÁRDENAS|=022|NUEVA ITALIA DE RUIZ|=035|LA HUACANA|=0574|=01|B|=00|622
'160574C0100'|=16|MICHOACÁN|=001|LÁZARO CÁRDENAS|=022|NUEVA ITALIA DE RUIZ|=035|LA HUACANA|=0574|=01|C|=00|622
'160575B0100'|=16|MICHOACÁN|=001|LÁZARO CÁRDENAS|=022|NUEVA ITALIA DE RUIZ|=035|LA HUACANA|=0575|=01|B|=00|544
'160576B0100'|=16|MICHOACÁN|=001|LÁZARO CÁRDENAS|=022|NUEVA ITALIA DE RUIZ|=035|LA HUACANA|=0576|=01|B|=00|323
'160577B0100'|=16|MICHOACÁN|=001|LÁZARO CÁRDENAS|=022|NUEVA ITALIA DE RUIZ|=035|LA HUACANA|=0577|=01|B|=00|402
'160577C0100'|=16|MICHOACÁN|=001|LÁZARO CÁRDENAS|=022|NUEVA ITALIA DE RUIZ|=035|LA HUACANA|=0577|=01|C|=00|402
'160578B0100'|=16|MICHOACÁN|=001|LÁZARO CÁRDENAS|=022|NUEVA ITALIA DE RUIZ|=035|LA HUACANA|=0578|=01|B|=00|501
'160578C0100'|=16|MICHOACÁN|=001|LÁZARO CÁRDENAS|=022|NUEVA ITALIA DE RUIZ|=035|LA HUACANA|=0578|=01|C|=00|501
'160579B0100'|=16|MICHOACÁN|=001|LÁZARO CÁRDENAS|=022|NUEVA ITALIA DE RUIZ|=035|LA HUACANA|=0579|=01|B|=00|463
'160579C0100'|=16|MICHOACÁN|=001|LÁZARO CÁRDENAS|=022|NUEVA ITALIA DE RUIZ|=035|LA HUACANA|=0579|=01|C|=00|462
'160806B0100'|=16|MICHOACÁN|=001|LÁZARO CÁRDENAS|=024|LÁZARO CÁRDENAS|=050|LÁZARO CÁRDENAS|=0806|=01|B|=00|723
'160806C0100'|=16|MICHOACÁN|=001|LÁZARO CÁRDENAS|=024|LÁZARO CÁRDENAS|=050|LÁZARO CÁRDENAS|=0806|=01|C|=00|723
'160806C0200'|=16|MICHOACÁN|=001|LÁZARO CÁRDENAS|=024|LÁZARO CÁRDENAS|=050|LÁZARO CÁRDENAS|=0806|=02|C|=00|723
'160806C0300'|=16|MICHOACÁN|=001|LÁZARO CÁRDENAS|=024|LÁZARO CÁRDENAS|=050|LÁZARO CÁRDENAS|=0806|=03|C|=00|722
'160806C0400'|=16|MICHOACÁN|=001|LÁZARO CÁRDENAS|=024|LÁZARO CÁRDENAS|=050|LÁZARO CÁRDENAS|=0806|=04|C|=00|722
'160806C0500'|=16|MICHOACÁN|=001|LÁZARO CÁRDENAS|=024|LÁZARO CÁRDENAS|=050|LÁZARO CÁRDENAS|=0806|=05|C|=00|722
'160806C0600'|=16|MICHOACÁN|=001|LÁZARO CÁRDENAS|=024|LÁZARO CÁRDENAS|=050|LÁZARO CÁRDENAS|=0806|=06|C|=00|722
'160806C0700'|=16|MICHOACÁN|=001|LÁZARO CÁRDENAS|=024|LÁZARO CÁRDENAS|=050|LÁZARO CÁRDENAS|=0806|=07|C|=00|722
'160806C0800'|=16|MICHOACÁN|=001|LÁZARO CÁRDENAS|=024|LÁZARO CÁRDENAS|=050|LÁZARO CÁRDENAS|=0806|=08|C|=00|722
'160806C0900'|=16|MICHOACÁN|=001|LÁZARO CÁRDENAS|=024|LÁZARO CÁRDENAS|=050|LÁZARO CÁRDENAS|=0806|=09|C|=00|722
'160806C1000'|=16|MICHOACÁN|=001|LÁZARO CÁRDENAS|=024|LÁZARO CÁRDENAS|=050|LÁZARO CÁRDENAS|=0806|=10|C|=00|722
'160806C1100'|=16|MICHOACÁN|=001|LÁZARO CÁRDENAS|=024|LÁZARO CÁRDENAS|=050|LÁZARO CÁRDENAS|=0806|=11|C|=00|722
'160807B0100'|=16|MICHOACÁN|=001|LÁZARO CÁRDENAS|=024|LÁZARO CÁRDENAS|=050|LÁZARO CÁRDENAS|=0807|=01|B|=00|711
'160807C0100'|=16|MICHOACÁN|=001|LÁZARO CÁRDENAS|=024|LÁZARO CÁRDENAS|=050|LÁZARO CÁRDENAS|=0807|=01|C|=00|711
'160807C0200'|=16|MICHOACÁN|=001|LÁZARO CÁRDENAS|=024|LÁZARO CÁRDENAS|=050|LÁZARO CÁRDENAS|=0807|=02|C|=00|711
'160807C0300'|=16|MICHOACÁN|=001|LÁZARO CÁRDENAS|=024|LÁZARO CÁRDENAS|=050|LÁZARO CÁRDENAS|=0807|=03|C|=00|711
'160807C0400'|=16|MICHOACÁN|=001|LÁZARO CÁRDENAS|=024|LÁZARO CÁRDENAS|=050|LÁZARO CÁRDENAS|=0807|=04|C|=00|711
'160807C0500'|=16|MICHOACÁN|=001|LÁZARO CÁRDENAS|=024|LÁZARO CÁRDENAS|=050|LÁZARO CÁRDENAS|=0807|=05|C|=00|710
'160808B0100'|=16|MICHOACÁN|=001|LÁZARO CÁRDENAS|=024|LÁZARO CÁRDENAS|=050|LÁZARO CÁRDENAS|=0808|=01|B|=00|711
'160808C0100'|=16|MICHOACÁN|=001|LÁZARO CÁRDENAS|=024|LÁZARO CÁRDENAS|=050|LÁZARO CÁRDENAS|=0808|=01|C|=00|711
'160808C0200'|=16|MICHOACÁN|=001|LÁZARO CÁRDENAS|=024|LÁZARO CÁRDENAS|=050|LÁZARO CÁRDENAS|=0808|=02|C|=00|711
'160809B0100'|=16|MICHOACÁN|=001|LÁZARO CÁRDENAS|=024|LÁZARO CÁRDENAS|=050|LÁZARO CÁRDENAS|=0809|=01|B|=00|447
'160809C0100'|=16|MICHOACÁN|=001|LÁZARO CÁRDENAS|=024|LÁZARO CÁRDENAS|=050|LÁZARO CÁRDENAS|=0809|=01|C|=00|447
'160810B0100'|=16|MICHOACÁN|=001|LÁZARO CÁRDENAS|=024|LÁZARO CÁRDENAS|=050|LÁZARO CÁRDENAS|=0810|=01|B|=00|651
'160810C0100'|=16|MICHOACÁN|=001|LÁZARO CÁRDENAS|=024|LÁZARO CÁRDENAS|=050|LÁZARO CÁRDENAS|=0810|=01|C|=00|651
'160810C0200'|=16|MICHOACÁN|=001|LÁZARO CÁRDENAS|=024|LÁZARO CÁRDENAS|=050|LÁZARO CÁRDENAS|=0810|=02|C|=00|650
'160811B0100'|=16|MICHOACÁN|=001|LÁZARO CÁRDENAS|=024|LÁZARO CÁRDENAS|=050|LÁZARO CÁRDENAS|=0811|=01|B|=00|676
'160811C0100'|=16|MICHOACÁN|=001|LÁZARO CÁRDENAS|=024|LÁZARO CÁRDENAS|=050|LÁZARO CÁRDENAS|=0811|=01|C|=00|675
'160812A0100'|=16|MICHOACÁN|=001|LÁZARO CÁRDENAS|=024|LÁZARO CÁRDENAS|=050|LÁZARO CÁRDENAS|=0812|=01|A|=00|5
'160812B0100'|=16|MICHOACÁN|=001|LÁZARO CÁRDENAS|=024|LÁZARO CÁRDENAS|=050|LÁZARO CÁRDENAS|=0812|=01|B|=00|601
'160812C0100'|=16|MICHOACÁN|=001|LÁZARO CÁRDENAS|=024|LÁZARO CÁRDENAS|=050|LÁZARO CÁRDENAS|=0812|=01|C|=00|601
'160812C0200'|=16|MICHOACÁN|=001|LÁZARO CÁRDENAS|=024|LÁZARO CÁRDENAS|=050|LÁZARO CÁRDENAS|=0812|=02|C|=00|601
'160813B0100'|=16|MICHOACÁN|=001|LÁZARO CÁRDENAS|=024|LÁZARO CÁRDENAS|=050|LÁZARO CÁRDENAS|=0813|=01|B|=00|673
'160813C0100'|=16|MICHOACÁN|=001|LÁZARO CÁRDENAS|=024|LÁZARO CÁRDENAS|=050|LÁZARO CÁRDENAS|=0813|=01|C|=00|673
'160813C0200'|=16|MICHOACÁN|=001|LÁZARO CÁRDENAS|=024|LÁZARO CÁRDENAS|=050|LÁZARO CÁRDENAS|=0813|=02|C|=00|673
'160813C0300'|=16|MICHOACÁN|=001|LÁZARO CÁRDENAS|=024|LÁZARO CÁRDENAS|=050|LÁZARO CÁRDENAS|=0813|=03|C|=00|673
'160813C0400'|=16|MICHOACÁN|=001|LÁZARO CÁRDENAS|=024|LÁZARO CÁRDENAS|=050|LÁZARO CÁRDENAS|=0813|=04|C|=00|672
'160813C0500'|=16|MICHOACÁN|=001|LÁZARO CÁRDENAS|=024|LÁZARO CÁRDENAS|=050|LÁZARO CÁRDENAS|=0813|=05|C|=00|672
'160813C0600'|=16|MICHOACÁN|=001|LÁZARO CÁRDENAS|=024|LÁZARO CÁRDENAS|=050|LÁZARO CÁRDENAS|=0813|=06|C|=00|672
'160814B0100'|=16|MICHOACÁN|=001|LÁZARO CÁRDENAS|=024|LÁZARO CÁRDENAS|=050|LÁZARO CÁRDENAS|=0814|=01|B|=00|540
'160814C0100'|=16|MICHOACÁN|=001|LÁZARO CÁRDENAS|=024|LÁZARO CÁRDENAS|=050|LÁZARO CÁRDENAS|=0814|=01|C|=00|539
'160814C0200'|=16|MICHOACÁN|=001|LÁZARO CÁRDENAS|=024|LÁZARO CÁRDENAS|=050|LÁZARO CÁRDENAS|=0814|=02|C|=00|539
'160815B0100'|=16|MICHOACÁN|=001|LÁZARO CÁRDENAS|=024|LÁZARO CÁRDENAS|=050|LÁZARO CÁRDENAS|=0815|=01|B|=00|512
'160815C0100'|=16|MICHOACÁN|=001|LÁZARO CÁRDENAS|=024|LÁZARO CÁRDENAS|=050|LÁZARO CÁRDENAS|=0815|=01|C|=00|511
'160815C0200'|=16|MICHOACÁN|=001|LÁZARO CÁRDENAS|=024|LÁZARO CÁRDENAS|=050|LÁZARO CÁRDENAS|=0815|=02|C|=00|511
'160816B0100'|=16|MICHOACÁN|=001|LÁZARO CÁRDENAS|=024|LÁZARO CÁRDENAS|=050|LÁZARO CÁRDENAS|=0816|=01|B|=00|560
'160816C0100'|=16|MICHOACÁN|=001|LÁZARO CÁRDENAS|=024|LÁZARO CÁRDENAS|=050|LÁZARO CÁRDENAS|=0816|=01|C|=00|559
'160817B0100'|=16|MICHOACÁN|=001|LÁZARO CÁRDENAS|=024|LÁZARO CÁRDENAS|=050|LÁZARO CÁRDENAS|=0817|=01|B|=00|655
'160817C0100'|=16|MICHOACÁN|=001|LÁZARO CÁRDENAS|=024|LÁZARO CÁRDENAS|=050|LÁZARO CÁRDENAS|=0817|=01|C|=00|655
'160818B0100'|=16|MICHOACÁN|=001|LÁZARO CÁRDENAS|=024|LÁZARO CÁRDENAS|=050|LÁZARO CÁRDENAS|=0818|=01|B|=00|567
'160818C0100'|=16|MICHOACÁN|=001|LÁZARO CÁRDENAS|=024|LÁZARO CÁRDENAS|=050|LÁZARO CÁRDENAS|=0818|=01|C|=00|567
'160818S0100'|=16|MICHOACÁN|=001|LÁZARO CÁRDENAS|=024|LÁZARO CÁRDENAS|=050|LÁZARO CÁRDENAS|=0818|=01|S|=00|1000
'160819B0100'|=16|MICHOACÁN|=001|LÁZARO CÁRDENAS|=024|LÁZARO CÁRDENAS|=050|LÁZARO CÁRDENAS|=0819|=01|B|=00|595
'160819C0100'|=16|MICHOACÁN|=001|LÁZARO CÁRDENAS|=024|LÁZARO CÁRDENAS|=050|LÁZARO CÁRDENAS|=0819|=01|C|=00|595
'160819S0100'|=16|MICHOACÁN|=001|LÁZARO CÁRDENAS|=024|LÁZARO CÁRDENAS|=050|LÁZARO CÁRDENAS|=0819|=01|S|=00|1000
'160820B0100'|=16|MICHOACÁN|=001|LÁZARO CÁRDENAS|=024|LÁZARO CÁRDENAS|=050|LÁZARO CÁRDENAS|=0820|=01|B|=00|666
'160820C0100'|=16|MICHOACÁN|=001|LÁZARO CÁRDENAS|=024|LÁZARO CÁRDENAS|=050|LÁZARO CÁRDENAS|=0820|=01|C|=00|666
'160821B0100'|=16|MICHOACÁN|=001|LÁZARO CÁRDENAS|=024|LÁZARO CÁRDENAS|=050|LÁZARO CÁRDENAS|=0821|=01|B|=00|705
'160821C0100'|=16|MICHOACÁN|=001|LÁZARO CÁRDENAS|=024|LÁZARO CÁRDENAS|=050|LÁZARO CÁRDENAS|=0821|=01|C|=00|705
'160821C0200'|=16|MICHOACÁN|=001|LÁZARO CÁRDENAS|=024|LÁZARO CÁRDENAS|=050|LÁZARO CÁRDENAS|=0821|=02|C|=00|704
'160822B0100'|=16|MICHOACÁN|=001|LÁZARO CÁRDENAS|=024|LÁZARO CÁRDENAS|=050|LÁZARO CÁRDENAS|=0822|=01|B|=00|706
'160822C0100'|=16|MICHOACÁN|=001|LÁZARO CÁRDENAS|=024|LÁZARO CÁRDENAS|=050|LÁZARO CÁRDENAS|=0822|=01|C|=00|706
'160822C0200'|=16|MICHOACÁN|=001|LÁZARO CÁRDENAS|=024|LÁZARO CÁRDENAS|=050|LÁZARO CÁRDENAS|=0822|=02|C|=00|705
'160822C0300'|=16|MICHOACÁN|=001|LÁZARO CÁRDENAS|=024|LÁZARO CÁRDENAS|=050|LÁZARO CÁRDENAS|=0822|=03|C|=00|705
'160823B0100'|=16|MICHOACÁN|=001|LÁZARO CÁRDENAS|=024|LÁZARO CÁRDENAS|=050|LÁZARO CÁRDENAS|=0823|=01|B|=00|635
'160823C0100'|=16|MICHOACÁN|=001|LÁZARO CÁRDENAS|=024|LÁZARO CÁRDENAS|=050|LÁZARO CÁRDENAS|=0823|=01|C|=00|635
'160823C0200'|=16|MICHOACÁN|=001|LÁZARO CÁRDENAS|=024|LÁZARO CÁRDENAS|=050|LÁZARO CÁRDENAS|=0823|=02|C|=00|635
'160824B0100'|=16|MICHOACÁN|=001|LÁZARO CÁRDENAS|=024|LÁZARO CÁRDENAS|=050|LÁZARO CÁRDENAS|=0824|=01|B|=00|585
'160824C0100'|=16|MICHOACÁN|=001|LÁZARO CÁRDENAS|=024|LÁZARO CÁRDENAS|=050|LÁZARO CÁRDENAS|=0824|=01|C|=00|585
'160825B0100'|=16|MICHOACÁN|=001|LÁZARO CÁRDENAS|=024|LÁZARO CÁRDENAS|=050|LÁZARO CÁRDENAS|=0825|=01|B|=00|614
'160825C0100'|=16|MICHOACÁN|=001|LÁZARO CÁRDENAS|=024|LÁZARO CÁRDENAS|=050|LÁZARO CÁRDENAS|=0825|=01|C|=00|614
'160825C0200'|=16|MICHOACÁN|=001|LÁZARO CÁRDENAS|=024|LÁZARO CÁRDENAS|=050|LÁZARO CÁRDENAS|=0825|=02|C|=00|614
'160826B0100'|=16|MICHOACÁN|=001|LÁZARO CÁRDENAS|=024|LÁZARO CÁRDENAS|=050|LÁZARO CÁRDENAS|=0826|=01|B|=00|671
'160826C0100'|=16|MICHOACÁN|=001|LÁZARO CÁRDENAS|=024|LÁZARO CÁRDENAS|=050|LÁZARO CÁRDENAS|=0826|=01|C|=00|671
'160827B0100'|=16|MICHOACÁN|=001|LÁZARO CÁRDENAS|=024|LÁZARO CÁRDENAS|=050|LÁZARO CÁRDENAS|=0827|=01|B|=00|606
'160827C0100'|=16|MICHOACÁN|=001|LÁZARO CÁRDENAS|=024|LÁZARO CÁRDENAS|=050|LÁZARO CÁRDENAS|=0827|=01|C|=00|606
'160828B0100'|=16|MICHOACÁN|=001|LÁZARO CÁRDENAS|=024|LÁZARO CÁRDENAS|=050|LÁZARO CÁRDENAS|=0828|=01|B|=00|571
'160828C0100'|=16|MICHOACÁN|=001|LÁZARO CÁRDENAS|=024|LÁZARO CÁRDENAS|=050|LÁZARO CÁRDENAS|=0828|=01|C|=00|571
'160828C0200'|=16|MICHOACÁN|=001|LÁZARO CÁRDENAS|=024|LÁZARO CÁRDENAS|=050|LÁZARO CÁRDENAS|=0828|=02|C|=00|571
'160828C0300'|=16|MICHOACÁN|=001|LÁZARO CÁRDENAS|=024|LÁZARO CÁRDENAS|=050|LÁZARO CÁRDENAS|=0828|=03|C|=00|571
'160829B0100'|=16|MICHOACÁN|=001|LÁZARO CÁRDENAS|=024|LÁZARO CÁRDENAS|=050|LÁZARO CÁRDENAS|=0829|=01|B|=00|454
'160829C0100'|=16|MICHOACÁN|=001|LÁZARO CÁRDENAS|=024|LÁZARO CÁRDENAS|=050|LÁZARO CÁRDENAS|=0829|=01|C|=00|453
'160830B0100'|=16|MICHOACÁN|=001|LÁZARO CÁRDENAS|=024|LÁZARO CÁRDENAS|=050|LÁZARO CÁRDENAS|=0830|=01|B|=00|580
'160831B0100'|=16|MICHOACÁN|=001|LÁZARO CÁRDENAS|=024|LÁZARO CÁRDENAS|=050|LÁZARO CÁRDENAS|=0831|=01|B|=00|203
'160831E0100'|=16|MICHOACÁN|=001|LÁZARO CÁRDENAS|=024|LÁZARO CÁRDENAS|=050|LÁZARO CÁRDENAS|=0831|=01|E|=00|204
'160831E0200'|=16|MICHOACÁN|=001|LÁZARO CÁRDENAS|=024|LÁZARO CÁRDENAS|=050|LÁZARO CÁRDENAS|=0831|=02|E|=00|294
'160831E0300'|=16|MICHOACÁN|=001|LÁZARO CÁRDENAS|=024|LÁZARO CÁRDENAS|=050|LÁZARO CÁRDENAS|=0831|=03|E|=00|68
'160832B0100'|=16|MICHOACÁN|=001|LÁZARO CÁRDENAS|=024|LÁZARO CÁRDENAS|=050|LÁZARO CÁRDENAS|=0832|=01|B|=00|705
'160832C0100'|=16|MICHOACÁN|=001|LÁZARO CÁRDENAS|=024|LÁZARO CÁRDENAS|=050|LÁZARO CÁRDENAS|=0832|=01|C|=00|705
'160832E0100'|=16|MICHOACÁN|=001|LÁZARO CÁRDENAS|=024|LÁZARO CÁRDENAS|=050|LÁZARO CÁRDENAS|=0832|=01|E|=00|90
'160832C0200'|=16|MICHOACÁN|=001|LÁZARO CÁRDENAS|=024|LÁZARO CÁRDENAS|=050|LÁZARO CÁRDENAS|=0832|=02|C|=00|704
'160832E0200'|=16|MICHOACÁN|=001|LÁZARO CÁRDENAS|=024|LÁZARO CÁRDENAS|=050|LÁZARO CÁRDENAS|=0832|=02|E|=00|405
'160833B0100'|=16|MICHOACÁN|=001|LÁZARO CÁRDENAS|=024|LÁZARO CÁRDENAS|=050|LÁZARO CÁRDENAS|=0833|=01|B|=00|256
'160834B0100'|=16|MICHOACÁN|=001|LÁZARO CÁRDENAS|=024|LÁZARO CÁRDENAS|=050|LÁZARO CÁRDENAS|=0834|=01|B|=00|652
'160834E0100'|=16|MICHOACÁN|=001|LÁZARO CÁRDENAS|=024|LÁZARO CÁRDENAS|=050|LÁZARO CÁRDENAS|=0834|=01|E|=00|229
'160834E0200'|=16|MICHOACÁN|=001|LÁZARO CÁRDENAS|=024|LÁZARO CÁRDENAS|=050|LÁZARO CÁRDENAS|=0834|=02|E|=00|431
'160834E0300'|=16|MICHOACÁN|=001|LÁZARO CÁRDENAS|=024|LÁZARO CÁRDENAS|=050|LÁZARO CÁRDENAS|=0834|=03|E|=00|408
'160835B0100'|=16|MICHOACÁN|=001|LÁZARO CÁRDENAS|=024|LÁZARO CÁRDENAS|=050|LÁZARO CÁRDENAS|=0835|=01|B|=00|538
'160835C0100'|=16|MICHOACÁN|=001|LÁZARO CÁRDENAS|=024|LÁZARO CÁRDENAS|=050|LÁZARO CÁRDENAS|=0835|=01|C|=00|538
'160835C0200'|=16|MICHOACÁN|=001|LÁZARO CÁRDENAS|=024|LÁZARO CÁRDENAS|=050|LÁZARO CÁRDENAS|=0835|=02|C|=00|537
'160836B0100'|=16|MICHOACÁN|=001|LÁZARO CÁRDENAS|=024|LÁZARO CÁRDENAS|=050|LÁZARO CÁRDENAS|=0836|=01|B|=00|635
'160836C0100'|=16|MICHOACÁN|=001|LÁZARO CÁRDENAS|=024|LÁZARO CÁRDENAS|=050|LÁZARO CÁRDENAS|=0836|=01|C|=00|635
'160836C0200'|=16|MICHOACÁN|=001|LÁZARO CÁRDENAS|=024|LÁZARO CÁRDENAS|=050|LÁZARO CÁRDENAS|=0836|=02|C|=00|635
'160837B0100'|=16|MICHOACÁN|=001|LÁZARO CÁRDENAS|=024|LÁZARO CÁRDENAS|=050|LÁZARO CÁRDENAS|=0837|=01|B|=00|632
'160837C0100'|=16|MICHOACÁN|=001|LÁZARO CÁRDENAS|=024|LÁZARO CÁRDENAS|=050|LÁZARO CÁRDENAS|=0837|=01|C|=00|632
'160837C0200'|=16|MICHOACÁN|=001|LÁZARO CÁRDENAS|=024|LÁZARO CÁRDENAS|=050|LÁZARO CÁRDENAS|=0837|=02|C|=00|632
'160838B0100'|=16|MICHOACÁN|=001|LÁZARO CÁRDENAS|=024|LÁZARO CÁRDENAS|=050|LÁZARO CÁRDENAS|=0838|=01|B|=00|562
'160838C0100'|=16|MICHOACÁN|=001|LÁZARO CÁRDENAS|=024|LÁZARO CÁRDENAS|=050|LÁZARO CÁRDENAS|=0838|=01|C|=00|561
'160839B0100'|=16|MICHOACÁN|=001|LÁZARO CÁRDENAS|=024|LÁZARO CÁRDENAS|=050|LÁZARO CÁRDENAS|=0839|=01|B|=00|548
'160839C0100'|=16|MICHOACÁN|=001|LÁZARO CÁRDENAS|=024|LÁZARO CÁRDENAS|=050|LÁZARO CÁRDENAS|=0839|=01|C|=00|548
'160839C0200'|=16|MICHOACÁN|=001|LÁZARO CÁRDENAS|=024|LÁZARO CÁRDENAS|=050|LÁZARO CÁRDENAS|=0839|=02|C|=00|547
'160840B0100'|=16|MICHOACÁN|=001|LÁZARO CÁRDENAS|=024|LÁZARO CÁRDENAS|=050|LÁZARO CÁRDENAS|=0840|=01|B|=00|505
'160840C0100'|=16|MICHOACÁN|=001|LÁZARO CÁRDENAS|=024|LÁZARO CÁRDENAS|=050|LÁZARO CÁRDENAS|=0840|=01|C|=00|505
'160840C0200'|=16|MICHOACÁN|=001|LÁZARO CÁRDENAS|=024|LÁZARO CÁRDENAS|=050|LÁZARO CÁRDENAS|=0840|=02|C|=00|504
'160841B0100'|=16|MICHOACÁN|=001|LÁZARO CÁRDENAS|=024|LÁZARO CÁRDENAS|=050|LÁZARO CÁRDENAS|=0841|=01|B|=00|658
'160841C0100'|=16|MICHOACÁN|=001|LÁZARO CÁRDENAS|=024|LÁZARO CÁRDENAS|=050|LÁZARO CÁRDENAS|=0841|=01|C|=00|657
'160841C0200'|=16|MICHOACÁN|=001|LÁZARO CÁRDENAS|=024|LÁZARO CÁRDENAS|=050|LÁZARO CÁRDENAS|=0841|=02|C|=00|657
'160841C0300'|=16|MICHOACÁN|=001|LÁZARO CÁRDENAS|=024|LÁZARO CÁRDENAS|=050|LÁZARO CÁRDENAS|=0841|=03|C|=00|657
'160841C0400'|=16|MICHOACÁN|=001|LÁZARO CÁRDENAS|=024|LÁZARO CÁRDENAS|=050|LÁZARO CÁRDENAS|=0841|=04|C|=00|657
'160841C0500'|=16|MICHOACÁN|=001|LÁZARO CÁRDENAS|=024|LÁZARO CÁRDENAS|=050|LÁZARO CÁRDENAS|=0841|=05|C|=00|657
'160842B0100'|=16|MICHOACÁN|=001|LÁZARO CÁRDENAS|=024|LÁZARO CÁRDENAS|=050|LÁZARO CÁRDENAS|=0842|=01|B|=00|680
'160842C0100'|=16|MICHOACÁN|=001|LÁZARO CÁRDENAS|=024|LÁZARO CÁRDENAS|=050|LÁZARO CÁRDENAS|=0842|=01|C|=00|679
'160842C0200'|=16|MICHOACÁN|=001|LÁZARO CÁRDENAS|=024|LÁZARO CÁRDENAS|=050|LÁZARO CÁRDENAS|=0842|=02|C|=00|679
'160843B0100'|=16|MICHOACÁN|=001|LÁZARO CÁRDENAS|=024|LÁZARO CÁRDENAS|=050|LÁZARO CÁRDENAS|=0843|=01|B|=00|462
'160843C0100'|=16|MICHOACÁN|=001|LÁZARO CÁRDENAS|=024|LÁZARO CÁRDENAS|=050|LÁZARO CÁRDENAS|=0843|=01|C|=00|461
'160844B0100'|=16|MICHOACÁN|=001|LÁZARO CÁRDENAS|=024|LÁZARO CÁRDENAS|=050|LÁZARO CÁRDENAS|=0844|=01|B|=00|608
'160844C0100'|=16|MICHOACÁN|=001|LÁZARO CÁRDENAS|=024|LÁZARO CÁRDENAS|=050|LÁZARO CÁRDENAS|=0844|=01|C|=00|608
'160844C0200'|=16|MICHOACÁN|=001|LÁZARO CÁRDENAS|=024|LÁZARO CÁRDENAS|=050|LÁZARO CÁRDENAS|=0844|=02|C|=00|607
'160844C0300'|=16|MICHOACÁN|=001|LÁZARO CÁRDENAS|=024|LÁZARO CÁRDENAS|=050|LÁZARO CÁRDENAS|=0844|=03|C|=00|607
'160845B0100'|=16|MICHOACÁN|=001|LÁZARO CÁRDENAS|=024|LÁZARO CÁRDENAS|=050|LÁZARO CÁRDENAS|=0845|=01|B|=00|744
'160845C0100'|=16|MICHOACÁN|=001|LÁZARO CÁRDENAS|=024|LÁZARO CÁRDENAS|=050|LÁZARO CÁRDENAS|=0845|=01|C|=00|743
'160845C0200'|=16|MICHOACÁN|=001|LÁZARO CÁRDENAS|=024|LÁZARO CÁRDENAS|=050|LÁZARO CÁRDENAS|=0845|=02|C|=00|743
'160846B0100'|=16|MICHOACÁN|=001|LÁZARO CÁRDENAS|=024|LÁZARO CÁRDENAS|=050|LÁZARO CÁRDENAS|=0846|=01|B|=00|641
'160846C0100'|=16|MICHOACÁN|=001|LÁZARO CÁRDENAS|=024|LÁZARO CÁRDENAS|=050|LÁZARO CÁRDENAS|=0846|=01|C|=00|641
'160846C0200'|=16|MICHOACÁN|=001|LÁZARO CÁRDENAS|=024|LÁZARO CÁRDENAS|=050|LÁZARO CÁRDENAS|=0846|=02|C|=00|641
'160847B0100'|=16|MICHOACÁN|=001|LÁZARO CÁRDENAS|=024|LÁZARO CÁRDENAS|=050|LÁZARO CÁRDENAS|=0847|=01|B|=00|534
'160847C0100'|=16|MICHOACÁN|=001|LÁZARO CÁRDENAS|=024|LÁZARO CÁRDENAS|=050|LÁZARO CÁRDENAS|=0847|=01|C|=00|534
'160847C0200'|=16|MICHOACÁN|=001|LÁZARO CÁRDENAS|=024|LÁZARO CÁRDENAS|=050|LÁZARO CÁRDENAS|=0847|=02|C|=00|533
'160848B0100'|=16|MICHOACÁN|=001|LÁZARO CÁRDENAS|=024|LÁZARO CÁRDENAS|=050|LÁZARO CÁRDENAS|=0848|=01|B|=00|708
'160848C0100'|=16|MICHOACÁN|=001|LÁZARO CÁRDENAS|=024|LÁZARO CÁRDENAS|=050|LÁZARO CÁRDENAS|=0848|=01|C|=00|707
'160849B0100'|=16|MICHOACÁN|=001|LÁZARO CÁRDENAS|=024|LÁZARO CÁRDENAS|=050|LÁZARO CÁRDENAS|=0849|=01|B|=00|660
'160849C0100'|=16|MICHOACÁN|=001|LÁZARO CÁRDENAS|=024|LÁZARO CÁRDENAS|=050|LÁZARO CÁRDENAS|=0849|=01|C|=00|659
'160849C0200'|=16|MICHOACÁN|=001|LÁZARO CÁRDENAS|=024|LÁZARO CÁRDENAS|=050|LÁZARO CÁRDENAS|=0849|=02|C|=00|659
'160849C0300'|=16|MICHOACÁN|=001|LÁZARO CÁRDENAS|=024|LÁZARO CÁRDENAS|=050|LÁZARO CÁRDENAS|=0849|=03|C|=00|659
