CLAVE_CASILLA|CLAVE_ACTA|ID_ESTADO|NOMBRE_ESTADO|ID_DISTRITO|NOMBRE_DISTRITO|SECCION|ID_CASILLA|TIPO_CASILLA|EXT_CONTIGUA|CASILLA|NUM_ACTA_IMPRESO|PAN|PRI|PRD|PVEM|PT|MC|MORENA|PES|RSP|FXM|CI|PAN-PRI-PRD|PAN-PRI|PAN-PRD|PRI-PRD|PVEM-PT-MORENA|PVEM-PT|PVEM-MORENA|PT-MORENA|CANDIDATO/A NO REGISTRADO/A|VOTOS NULOS|TOTAL_VOTOS_CALCULADOS|LISTA_NOMINAL|OBSERVACIONES|MECANISMOS_TRASLADO|FECHA_HORA|MUNICIPIO
160807C0100'|160807C010097487|16|MICHOACï¿½N|1|LAZARO CARDENAS|807|1|C|0|Urbana|2|26|26|33|13|25|19|187|4|5|11|0|2|0|1|1|0|0|0|0|0|17|370|687|Recuento (Para recuento (SRA))|I|10/06/2021 02:06:23|LÁZARO CÁRDENAS
160807C0200'|160807C020097488|16|MICHOACï¿½N|1|LAZARO CARDENAS|807|2|C|0|Urbana|2|28|25|40|18|33|11|190|9|12|7|0|2|0|0|0|0|0|0|0|0|15|390|686|Recuento (Para recuento (SRA))|I|10/06/2021 00:06:49|LÁZARO CÁRDENAS
160807C0200'|160807C020097488|16|MICHOACï¿½N|1|LAZARO CARDENAS|807|2|C|0|Urbana|2|28|25|40|18|33|11|190|9|12|7|0|2|0|0|0|0|0|0|0|0|15|390|686|Recuento (Para recuento (SRA))|I|10/06/2021 00:06:49|LÁZARO CÁRDENAS
160807C0200'|160807C020097488|16|MICHOACï¿½N|1|LAZARO CARDENAS|807|2|C|0|Urbana|2|28|25|40|18|33|11|190|9|12|7|0|2|0|0|0|0|0|0|0|0|15|390|686|Recuento (Para recuento (SRA))|I|10/06/2021 00:06:49|LÁZARO CÁRDENAS
160807C0200'|160807C020097488|16|MICHOACï¿½N|1|LAZARO CARDENAS|807|2|C|0|Urbana|2|28|25|40|18|33|11|190|9|12|7|0|2|0|0|0|0|0|0|0|0|15|390|686|Recuento (Para recuento (SRA))|I|10/06/2021 00:06:49|LÁZARO CÁRDENAS
160807C0200'|160807C020097488|16|MICHOACï¿½N|1|LAZARO CARDENAS|807|2|C|0|Urbana|2|28|25|40|18|33|11|190|9|12|7|0|2|0|0|0|0|0|0|0|0|15|390|686|Recuento (Para recuento (SRA))|I|10/06/2021 00:06:49|LÁZARO CÁRDENAS
160807C0200'|160807C020097488|16|MICHOACï¿½N|1|LAZARO CARDENAS|807|2|C|0|Urbana|2|28|25|40|18|33|11|190|9|12|7|0|2|0|0|0|0|0|0|0|0|15|390|686|Recuento (Para recuento (SRA))|I|10/06/2021 00:06:49|LÁZARO CÁRDENAS
160807C0300'|160807C030097489|16|MICHOACï¿½N|1|LAZARO CARDENAS|807|3|C|0|Urbana|2|18|19|36|14|36|9|183|7|6|9|0|0|0|0|0|0|0|0|0|0|8|345|686|Recuento (Para recuento (SRA))|I|10/06/2021 00:06:21|LÁZARO CÁRDENAS
160807C0300'|160807C030097489|16|MICHOACï¿½N|1|LAZARO CARDENAS|807|3|C|0|Urbana|2|18|19|36|14|36|9|183|7|6|9|0|0|0|0|0|0|0|0|0|0|8|345|686|Recuento (Para recuento (SRA))|I|10/06/2021 00:06:21|LÁZARO CÁRDENAS
160807C0300'|160807C030097489|16|MICHOACï¿½N|1|LAZARO CARDENAS|807|3|C|0|Urbana|2|18|19|36|14|36|9|183|7|6|9|0|0|0|0|0|0|0|0|0|0|8|345|686|Recuento (Para recuento (SRA))|I|10/06/2021 00:06:21|LÁZARO CÁRDENAS
160807C0300'|160807C030097489|16|MICHOACï¿½N|1|LAZARO CARDENAS|807|3|C|0|Urbana|2|18|19|36|14|36|9|183|7|6|9|0|0|0|0|0|0|0|0|0|0|8|345|686|Recuento (Para recuento (SRA))|I|10/06/2021 00:06:21|LÁZARO CÁRDENAS
160807C0300'|160807C030097489|16|MICHOACï¿½N|1|LAZARO CARDENAS|807|3|C|0|Urbana|2|18|19|36|14|36|9|183|7|6|9|0|0|0|0|0|0|0|0|0|0|8|345|686|Recuento (Para recuento (SRA))|I|10/06/2021 00:06:21|LÁZARO CÁRDENAS
160807C0300'|160807C030097489|16|MICHOACï¿½N|1|LAZARO CARDENAS|807|3|C|0|Urbana|2|18|19|36|14|36|9|183|7|6|9|0|0|0|0|0|0|0|0|0|0|8|345|686|Recuento (Para recuento (SRA))|I|10/06/2021 00:06:21|LÁZARO CÁRDENAS
160807C0400'|160807C040098145|16|MICHOACï¿½N|1|LAZARO CARDENAS|807|4|C|0|Urbana|2|25|25|41|19|27|9|186|2|12|4|0|0|0|0|2|0|0|0|0|0|9|361|686|Recuento (Para recuento (SRA))|I|10/06/2021 02:06:42|LÁZARO CÁRDENAS
160807C0400'|160807C040098145|16|MICHOACï¿½N|1|LAZARO CARDENAS|807|4|C|0|Urbana|2|25|25|41|19|27|9|186|2|12|4|0|0|0|0|2|0|0|0|0|0|9|361|686|Recuento (Para recuento (SRA))|I|10/06/2021 02:06:42|LÁZARO CÁRDENAS
160807C0400'|160807C040098145|16|MICHOACï¿½N|1|LAZARO CARDENAS|807|4|C|0|Urbana|2|25|25|41|19|27|9|186|2|12|4|0|0|0|0|2|0|0|0|0|0|9|361|686|Recuento (Para recuento (SRA))|I|10/06/2021 02:06:42|LÁZARO CÁRDENAS
160807C0400'|160807C040098145|16|MICHOACï¿½N|1|LAZARO CARDENAS|807|4|C|0|Urbana|2|25|25|41|19|27|9|186|2|12|4|0|0|0|0|2|0|0|0|0|0|9|361|686|Recuento (Para recuento (SRA))|I|10/06/2021 02:06:42|LÁZARO CÁRDENAS
160807C0400'|160807C040098145|16|MICHOACï¿½N|1|LAZARO CARDENAS|807|4|C|0|Urbana|2|25|25|41|19|27|9|186|2|12|4|0|0|0|0|2|0|0|0|0|0|9|361|686|Recuento (Para recuento (SRA))|I|10/06/2021 02:06:42|LÁZARO CÁRDENAS
160807C0400'|160807C040098145|16|MICHOACï¿½N|1|LAZARO CARDENAS|807|4|C|0|Urbana|2|25|25|41|19|27|9|186|2|12|4|0|0|0|0|2|0|0|0|0|0|9|361|686|Recuento (Para recuento (SRA))|I|10/06/2021 02:06:42|LÁZARO CÁRDENAS
160808B0100'|160808B010095710|16|MICHOACï¿½N|1|LAZARO CARDENAS|808|1|B|0|Urbana|2|15|2|30|21|28|14|150|10|9|6|0|1|0|0|1|0|0|0|0|0|7|294|703|Recuento (Para recuento (SRA))|I|10/06/2021 00:06:59|LÁZARO CÁRDENAS
160808B0100'|160808B010095710|16|MICHOACï¿½N|1|LAZARO CARDENAS|808|1|B|0|Urbana|2|15|2|30|21|28|14|150|10|9|6|0|1|0|0|1|0|0|0|0|0|7|294|703|Recuento (Para recuento (SRA))|I|10/06/2021 00:06:59|LÁZARO CÁRDENAS
160808B0100'|160808B010095710|16|MICHOACï¿½N|1|LAZARO CARDENAS|808|1|B|0|Urbana|2|15|2|30|21|28|14|150|10|9|6|0|1|0|0|1|0|0|0|0|0|7|294|703|Recuento (Para recuento (SRA))|I|10/06/2021 00:06:59|LÁZARO CÁRDENAS
160808C0100'|160808C010097491|16|MICHOACï¿½N|1|LAZARO CARDENAS|808|1|C|0|Urbana|2|13|20|29|16|26|9|150|7|12|5|0|0|0|0|0|0|0|0|0|0|14|301|703|Cotejo (Levantada en Casilla)|I|09/06/2021 16:06:21|LÁZARO CÁRDENAS
160808C0100'|160808C010097491|16|MICHOACï¿½N|1|LAZARO CARDENAS|808|1|C|0|Urbana|2|13|20|29|16|26|9|150|7|12|5|0|0|0|0|0|0|0|0|0|0|14|301|703|Cotejo (Levantada en Casilla)|I|09/06/2021 16:06:21|LÁZARO CÁRDENAS
160808C0100'|160808C010097491|16|MICHOACï¿½N|1|LAZARO CARDENAS|808|1|C|0|Urbana|2|13|20|29|16|26|9|150|7|12|5|0|0|0|0|0|0|0|0|0|0|14|301|703|Cotejo (Levantada en Casilla)|I|09/06/2021 16:06:21|LÁZARO CÁRDENAS
160808C0200'|160808C020098146|16|MICHOACï¿½N|1|LAZARO CARDENAS|808|2|C|0|Urbana|2|13|23|27|17|31|9|148|4|8|9|0|0|0|0|2|0|0|0|0|0|10|301|703|Recuento (Para recuento (SRA))|I|10/06/2021 02:06:15|LÁZARO CÁRDENAS
160808C0200'|160808C020098146|16|MICHOACï¿½N|1|LAZARO CARDENAS|808|2|C|0|Urbana|2|13|23|27|17|31|9|148|4|8|9|0|0|0|0|2|0|0|0|0|0|10|301|703|Recuento (Para recuento (SRA))|I|10/06/2021 02:06:15|LÁZARO CÁRDENAS
160808C0200'|160808C020098146|16|MICHOACï¿½N|1|LAZARO CARDENAS|808|2|C|0|Urbana|2|13|23|27|17|31|9|148|4|8|9|0|0|0|0|2|0|0|0|0|0|10|301|703|Recuento (Para recuento (SRA))|I|10/06/2021 02:06:15|LÁZARO CÁRDENAS
160809B0100'|160809B010095711|16|MICHOACï¿½N|1|LAZARO CARDENAS|809|1|B|0|Urbana|2|9|20|33|13|19|10|119|6|4|6|0|3|0|0|1|0|0|0|0|0|4|247|449|Cotejo (Levantada en Casilla)|I|09/06/2021 16:06:18|LÁZARO CÁRDENAS
160809B0100'|160809B010095711|16|MICHOACï¿½N|1|LAZARO CARDENAS|809|1|B|0|Urbana|2|9|20|33|13|19|10|119|6|4|6|0|3|0|0|1|0|0|0|0|0|4|247|449|Cotejo (Levantada en Casilla)|I|09/06/2021 16:06:18|LÁZARO CÁRDENAS
160809C0100'|160809C010098147|16|MICHOACï¿½N|1|LAZARO CARDENAS|809|1|C|0|Urbana|2|10|23|22|14|20|9|111|3|5|3|0|0|0|0|3|0|0|0|0|0|8|231|448|Cotejo (Levantada en Casilla)|I|09/06/2021 16:06:56|LÁZARO CÁRDENAS
160809C0100'|160809C010098147|16|MICHOACï¿½N|1|LAZARO CARDENAS|809|1|C|0|Urbana|2|10|23|22|14|20|9|111|3|5|3|0|0|0|0|3|0|0|0|0|0|8|231|448|Cotejo (Levantada en Casilla)|I|09/06/2021 16:06:56|LÁZARO CÁRDENAS
160810B0100'|160810B010095712|16|MICHOACï¿½N|1|LAZARO CARDENAS|810|1|B|0|Urbana|2|36|28|35|20|33|10|112|4|3|7|0|4|0|0|0|0|0|0|0|0|7|299|566|Cotejo (Levantada en Casilla)|I|09/06/2021 16:06:07|LÁZARO CÁRDENAS
160810B0100'|160810B010095712|16|MICHOACï¿½N|1|LAZARO CARDENAS|810|1|B|0|Urbana|2|36|28|35|20|33|10|112|4|3|7|0|4|0|0|0|0|0|0|0|0|7|299|566|Cotejo (Levantada en Casilla)|I|09/06/2021 16:06:07|LÁZARO CÁRDENAS
160810B0100'|160810B010095712|16|MICHOACï¿½N|1|LAZARO CARDENAS|810|1|B|0|Urbana|2|36|28|35|20|33|10|112|4|3|7|0|4|0|0|0|0|0|0|0|0|7|299|566|Cotejo (Levantada en Casilla)|I|09/06/2021 16:06:07|LÁZARO CÁRDENAS
160810C0100'|160810C010097868|16|MICHOACï¿½N|1|LAZARO CARDENAS|810|1|C|0|Urbana|2|28|29|25|19|30|9|119|11|3|6|0|1|0|0|0|0|0|0|0|0|5|285|566|Recuento (Para recuento (SRA))|I|10/06/2021 01:06:08|LÁZARO CÁRDENAS
160810C0100'|160810C010097868|16|MICHOACï¿½N|1|LAZARO CARDENAS|810|1|C|0|Urbana|2|28|29|25|19|30|9|119|11|3|6|0|1|0|0|0|0|0|0|0|0|5|285|566|Recuento (Para recuento (SRA))|I|10/06/2021 01:06:08|LÁZARO CÁRDENAS
160810C0100'|160810C010097868|16|MICHOACï¿½N|1|LAZARO CARDENAS|810|1|C|0|Urbana|2|28|29|25|19|30|9|119|11|3|6|0|1|0|0|0|0|0|0|0|0|5|285|566|Recuento (Para recuento (SRA))|I|10/06/2021 01:06:08|LÁZARO CÁRDENAS
160810C0200'|160810C020097869|16|MICHOACï¿½N|1|LAZARO CARDENAS|810|2|C|0|Urbana|2|38|39|34|13|32|13|126|5|7|4|0|4|0|0|0|0|0|0|0|0|9|324|565|Cotejo (Levantada en Casilla)|I|09/06/2021 16:06:28|LÁZARO CÁRDENAS
160810C0200'|160810C020097869|16|MICHOACï¿½N|1|LAZARO CARDENAS|810|2|C|0|Urbana|2|38|39|34|13|32|13|126|5|7|4|0|4|0|0|0|0|0|0|0|0|9|324|565|Cotejo (Levantada en Casilla)|I|09/06/2021 16:06:28|LÁZARO CÁRDENAS
160810C0200'|160810C020097869|16|MICHOACï¿½N|1|LAZARO CARDENAS|810|2|C|0|Urbana|2|38|39|34|13|32|13|126|5|7|4|0|4|0|0|0|0|0|0|0|0|9|324|565|Cotejo (Levantada en Casilla)|I|09/06/2021 16:06:28|LÁZARO CÁRDENAS
160811B0100'|160811B010095713|16|MICHOACï¿½N|1|LAZARO CARDENAS|811|1|B|0|Urbana|2|39|54|39|26|51|13|167|4|5|9|0|1|0|0|2|0|0|0|0|0|15|425|665|Recuento (Para recuento (SRA))|I|10/06/2021 02:06:48|LÁZARO CÁRDENAS
160811B0100'|160811B010095713|16|MICHOACï¿½N|1|LAZARO CARDENAS|811|1|B|0|Urbana|2|39|54|39|26|51|13|167|4|5|9|0|1|0|0|2|0|0|0|0|0|15|425|665|Recuento (Para recuento (SRA))|I|10/06/2021 02:06:48|LÁZARO CÁRDENAS
160811C0100'|160811C010097870|16|MICHOACï¿½N|1|LAZARO CARDENAS|811|1|C|0|Urbana|2|41|42|35|24|37|5|147|4|11|11|0|3|2|0|0|0|0|0|0|1|13|376|664|Recuento (Para recuento (SRA))|I|10/06/2021 01:06:51|LÁZARO CÁRDENAS
160811C0100'|160811C010097870|16|MICHOACï¿½N|1|LAZARO CARDENAS|811|1|C|0|Urbana|2|41|42|35|24|37|5|147|4|11|11|0|3|2|0|0|0|0|0|0|1|13|376|664|Recuento (Para recuento (SRA))|I|10/06/2021 01:06:51|LÁZARO CÁRDENAS
160812B0100'|160812B010095714|16|MICHOACï¿½N|1|LAZARO CARDENAS|812|1|B|0|Urbana|2|32|27|22|19|39|7|128|4|10|11|0|3|0|0|1|0|0|0|0|0|11|314|591|Recuento (Para recuento (SRA))|I|10/06/2021 01:06:32|LÁZARO CÁRDENAS
160812B0100'|160812B010095714|16|MICHOACï¿½N|1|LAZARO CARDENAS|812|1|B|0|Urbana|2|32|27|22|19|39|7|128|4|10|11|0|3|0|0|1|0|0|0|0|0|11|314|591|Recuento (Para recuento (SRA))|I|10/06/2021 01:06:32|LÁZARO CÁRDENAS
160812B0100'|160812B010095714|16|MICHOACï¿½N|1|LAZARO CARDENAS|812|1|B|0|Urbana|2|32|27|22|19|39|7|128|4|10|11|0|3|0|0|1|0|0|0|0|0|11|314|591|Recuento (Para recuento (SRA))|I|10/06/2021 01:06:32|LÁZARO CÁRDENAS
160812B0100'|160812B010095714|16|MICHOACï¿½N|1|LAZARO CARDENAS|812|1|B|0|Urbana|2|32|27|22|19|39|7|128|4|10|11|0|3|0|0|1|0|0|0|0|0|11|314|591|Recuento (Para recuento (SRA))|I|10/06/2021 01:06:32|LÁZARO CÁRDENAS
160812C0100'|160812C010097871|16|MICHOACï¿½N|1|LAZARO CARDENAS|812|1|C|0|Urbana|2|29|23|27|17|44|8|141|12|4|9|0|2|0|1|0|0|0|0|0|0|9|326|591|Recuento (Para recuento (SRA))|I|10/06/2021 01:06:56|LÁZARO CÁRDENAS
160812C0100'|160812C010097871|16|MICHOACï¿½N|1|LAZARO CARDENAS|812|1|C|0|Urbana|2|29|23|27|17|44|8|141|12|4|9|0|2|0|1|0|0|0|0|0|0|9|326|591|Recuento (Para recuento (SRA))|I|10/06/2021 01:06:56|LÁZARO CÁRDENAS
160812C0100'|160812C010097871|16|MICHOACï¿½N|1|LAZARO CARDENAS|812|1|C|0|Urbana|2|29|23|27|17|44|8|141|12|4|9|0|2|0|1|0|0|0|0|0|0|9|326|591|Recuento (Para recuento (SRA))|I|10/06/2021 01:06:56|LÁZARO CÁRDENAS
160812C0100'|160812C010097871|16|MICHOACï¿½N|1|LAZARO CARDENAS|812|1|C|0|Urbana|2|29|23|27|17|44|8|141|12|4|9|0|2|0|1|0|0|0|0|0|0|9|326|591|Recuento (Para recuento (SRA))|I|10/06/2021 01:06:56|LÁZARO CÁRDENAS
160812C0200'|160812C020097872|16|MICHOACï¿½N|1|LAZARO CARDENAS|812|2|C|0|Urbana|2|31|29|21|23|37|12|121|2|13|11|0|0|0|0|1|0|0|0|0|0|13|314|591|Recuento (Para recuento (SRA))|I|10/06/2021 02:06:18|LÁZARO CÁRDENAS
160812C0200'|160812C020097872|16|MICHOACï¿½N|1|LAZARO CARDENAS|812|2|C|0|Urbana|2|31|29|21|23|37|12|121|2|13|11|0|0|0|0|1|0|0|0|0|0|13|314|591|Recuento (Para recuento (SRA))|I|10/06/2021 02:06:18|LÁZARO CÁRDENAS
160812C0200'|160812C020097872|16|MICHOACï¿½N|1|LAZARO CARDENAS|812|2|C|0|Urbana|2|31|29|21|23|37|12|121|2|13|11|0|0|0|0|1|0|0|0|0|0|13|314|591|Recuento (Para recuento (SRA))|I|10/06/2021 02:06:18|LÁZARO CÁRDENAS
160812C0200'|160812C020097872|16|MICHOACï¿½N|1|LAZARO CARDENAS|812|2|C|0|Urbana|2|31|29|21|23|37|12|121|2|13|11|0|0|0|0|1|0|0|0|0|0|13|314|591|Recuento (Para recuento (SRA))|I|10/06/2021 02:06:18|LÁZARO CÁRDENAS
160813B0100'|160813B010095715|16|MICHOACï¿½N|1|LAZARO CARDENAS|813|1|B|0|Urbana|2|26|27|37|13|25|12|150|4|7|10|0|0|0|0|0|0|0|0|0|0|11|322|660|Cotejo (Levantada en Casilla)|I|09/06/2021 16:06:48|LÁZARO CÁRDENAS
160813B0100'|160813B010095715|16|MICHOACï¿½N|1|LAZARO CARDENAS|813|1|B|0|Urbana|2|26|27|37|13|25|12|150|4|7|10|0|0|0|0|0|0|0|0|0|0|11|322|660|Cotejo (Levantada en Casilla)|I|09/06/2021 16:06:48|LÁZARO CÁRDENAS
160813B0100'|160813B010095715|16|MICHOACï¿½N|1|LAZARO CARDENAS|813|1|B|0|Urbana|2|26|27|37|13|25|12|150|4|7|10|0|0|0|0|0|0|0|0|0|0|11|322|660|Cotejo (Levantada en Casilla)|I|09/06/2021 16:06:48|LÁZARO CÁRDENAS
160813B0100'|160813B010095715|16|MICHOACï¿½N|1|LAZARO CARDENAS|813|1|B|0|Urbana|2|26|27|37|13|25|12|150|4|7|10|0|0|0|0|0|0|0|0|0|0|11|322|660|Cotejo (Levantada en Casilla)|I|09/06/2021 16:06:48|LÁZARO CÁRDENAS
160813B0100'|160813B010095715|16|MICHOACï¿½N|1|LAZARO CARDENAS|813|1|B|0|Urbana|2|26|27|37|13|25|12|150|4|7|10|0|0|0|0|0|0|0|0|0|0|11|322|660|Cotejo (Levantada en Casilla)|I|09/06/2021 16:06:48|LÁZARO CÁRDENAS
160813B0100'|160813B010095715|16|MICHOACï¿½N|1|LAZARO CARDENAS|813|1|B|0|Urbana|2|26|27|37|13|25|12|150|4|7|10|0|0|0|0|0|0|0|0|0|0|11|322|660|Cotejo (Levantada en Casilla)|I|09/06/2021 16:06:48|LÁZARO CÁRDENAS
160813B0100'|160813B010095715|16|MICHOACï¿½N|1|LAZARO CARDENAS|813|1|B|0|Urbana|2|26|27|37|13|25|12|150|4|7|10|0|0|0|0|0|0|0|0|0|0|11|322|660|Cotejo (Levantada en Casilla)|I|09/06/2021 16:06:48|LÁZARO CÁRDENAS
160813C0500'|160813C050097929|16|MICHOACï¿½N|1|LAZARO CARDENAS|813|5|C|0|Urbana|2|32|23|32|20|18|11|119|6|2|11|0|4|1|1|0|0|0|0|0|1|8|289|659|Cotejo (Levantada en Casilla)|I|09/06/2021 16:06:51|LÁZARO CÁRDENAS
160813C0500'|160813C050097929|16|MICHOACï¿½N|1|LAZARO CARDENAS|813|5|C|0|Urbana|2|32|23|32|20|18|11|119|6|2|11|0|4|1|1|0|0|0|0|0|1|8|289|659|Cotejo (Levantada en Casilla)|I|09/06/2021 16:06:51|LÁZARO CÁRDENAS
160813C0500'|160813C050097929|16|MICHOACï¿½N|1|LAZARO CARDENAS|813|5|C|0|Urbana|2|32|23|32|20|18|11|119|6|2|11|0|4|1|1|0|0|0|0|0|1|8|289|659|Cotejo (Levantada en Casilla)|I|09/06/2021 16:06:51|LÁZARO CÁRDENAS
160813C0500'|160813C050097929|16|MICHOACï¿½N|1|LAZARO CARDENAS|813|5|C|0|Urbana|2|32|23|32|20|18|11|119|6|2|11|0|4|1|1|0|0|0|0|0|1|8|289|659|Cotejo (Levantada en Casilla)|I|09/06/2021 16:06:51|LÁZARO CÁRDENAS
160813C0500'|160813C050097929|16|MICHOACï¿½N|1|LAZARO CARDENAS|813|5|C|0|Urbana|2|32|23|32|20|18|11|119|6|2|11|0|4|1|1|0|0|0|0|0|1|8|289|659|Cotejo (Levantada en Casilla)|I|09/06/2021 16:06:51|LÁZARO CÁRDENAS
160813C0500'|160813C050097929|16|MICHOACï¿½N|1|LAZARO CARDENAS|813|5|C|0|Urbana|2|32|23|32|20|18|11|119|6|2|11|0|4|1|1|0|0|0|0|0|1|8|289|659|Cotejo (Levantada en Casilla)|I|09/06/2021 16:06:51|LÁZARO CÁRDENAS
160813C0500'|160813C050097929|16|MICHOACï¿½N|1|LAZARO CARDENAS|813|5|C|0|Urbana|2|32|23|32|20|18|11|119|6|2|11|0|4|1|1|0|0|0|0|0|1|8|289|659|Cotejo (Levantada en Casilla)|I|09/06/2021 16:06:51|LÁZARO CÁRDENAS
160813C0100'|160813C010097925|16|MICHOACï¿½N|1|LAZARO CARDENAS|813|1|C|0|Urbana|2|45|23|26|16|24|8|155|7|9|10|0|3|1|0|3|0|0|0|0|0|9|339|660|Recuento (Para recuento (SRA))|I|10/06/2021 02:06:43|LÁZARO CÁRDENAS
160813C0100'|160813C010097925|16|MICHOACï¿½N|1|LAZARO CARDENAS|813|1|C|0|Urbana|2|45|23|26|16|24|8|155|7|9|10|0|3|1|0|3|0|0|0|0|0|9|339|660|Recuento (Para recuento (SRA))|I|10/06/2021 02:06:43|LÁZARO CÁRDENAS
160813C0100'|160813C010097925|16|MICHOACï¿½N|1|LAZARO CARDENAS|813|1|C|0|Urbana|2|45|23|26|16|24|8|155|7|9|10|0|3|1|0|3|0|0|0|0|0|9|339|660|Recuento (Para recuento (SRA))|I|10/06/2021 02:06:43|LÁZARO CÁRDENAS
160813C0100'|160813C010097925|16|MICHOACï¿½N|1|LAZARO CARDENAS|813|1|C|0|Urbana|2|45|23|26|16|24|8|155|7|9|10|0|3|1|0|3|0|0|0|0|0|9|339|660|Recuento (Para recuento (SRA))|I|10/06/2021 02:06:43|LÁZARO CÁRDENAS
160813C0100'|160813C010097925|16|MICHOACï¿½N|1|LAZARO CARDENAS|813|1|C|0|Urbana|2|45|23|26|16|24|8|155|7|9|10|0|3|1|0|3|0|0|0|0|0|9|339|660|Recuento (Para recuento (SRA))|I|10/06/2021 02:06:43|LÁZARO CÁRDENAS
160813C0100'|160813C010097925|16|MICHOACï¿½N|1|LAZARO CARDENAS|813|1|C|0|Urbana|2|45|23|26|16|24|8|155|7|9|10|0|3|1|0|3|0|0|0|0|0|9|339|660|Recuento (Para recuento (SRA))|I|10/06/2021 02:06:43|LÁZARO CÁRDENAS
160813C0100'|160813C010097925|16|MICHOACï¿½N|1|LAZARO CARDENAS|813|1|C|0|Urbana|2|45|23|26|16|24|8|155|7|9|10|0|3|1|0|3|0|0|0|0|0|9|339|660|Recuento (Para recuento (SRA))|I|10/06/2021 02:06:43|LÁZARO CÁRDENAS
160813C0200'|160813C020097926|16|MICHOACï¿½N|1|LAZARO CARDENAS|813|2|C|0|Urbana|2|38|38|35|22|36|8|152|1|4|9|0|1|0|0|0|0|0|0|0|0|12|356|660|Recuento (Para recuento (SRA))|I|10/06/2021 02:06:17|LÁZARO CÁRDENAS
160813C0200'|160813C020097926|16|MICHOACï¿½N|1|LAZARO CARDENAS|813|2|C|0|Urbana|2|38|38|35|22|36|8|152|1|4|9|0|1|0|0|0|0|0|0|0|0|12|356|660|Recuento (Para recuento (SRA))|I|10/06/2021 02:06:17|LÁZARO CÁRDENAS
160813C0200'|160813C020097926|16|MICHOACï¿½N|1|LAZARO CARDENAS|813|2|C|0|Urbana|2|38|38|35|22|36|8|152|1|4|9|0|1|0|0|0|0|0|0|0|0|12|356|660|Recuento (Para recuento (SRA))|I|10/06/2021 02:06:17|LÁZARO CÁRDENAS
160813C0200'|160813C020097926|16|MICHOACï¿½N|1|LAZARO CARDENAS|813|2|C|0|Urbana|2|38|38|35|22|36|8|152|1|4|9|0|1|0|0|0|0|0|0|0|0|12|356|660|Recuento (Para recuento (SRA))|I|10/06/2021 02:06:17|LÁZARO CÁRDENAS
160813C0200'|160813C020097926|16|MICHOACï¿½N|1|LAZARO CARDENAS|813|2|C|0|Urbana|2|38|38|35|22|36|8|152|1|4|9|0|1|0|0|0|0|0|0|0|0|12|356|660|Recuento (Para recuento (SRA))|I|10/06/2021 02:06:17|LÁZARO CÁRDENAS
160813C0200'|160813C020097926|16|MICHOACï¿½N|1|LAZARO CARDENAS|813|2|C|0|Urbana|2|38|38|35|22|36|8|152|1|4|9|0|1|0|0|0|0|0|0|0|0|12|356|660|Recuento (Para recuento (SRA))|I|10/06/2021 02:06:17|LÁZARO CÁRDENAS
160813C0200'|160813C020097926|16|MICHOACï¿½N|1|LAZARO CARDENAS|813|2|C|0|Urbana|2|38|38|35|22|36|8|152|1|4|9|0|1|0|0|0|0|0|0|0|0|12|356|660|Recuento (Para recuento (SRA))|I|10/06/2021 02:06:17|LÁZARO CÁRDENAS
160813C0300'|160813C030097927|16|MICHOACï¿½N|1|LAZARO CARDENAS|813|3|C|0|Urbana|2|34|32|36|16|42|19|134|3|3|5|0|1|0|0|1|0|0|0|0|0|8|334|660|Cotejo (Levantada en Casilla)|I|09/06/2021 16:06:46|LÁZARO CÁRDENAS
160813C0300'|160813C030097927|16|MICHOACï¿½N|1|LAZARO CARDENAS|813|3|C|0|Urbana|2|34|32|36|16|42|19|134|3|3|5|0|1|0|0|1|0|0|0|0|0|8|334|660|Cotejo (Levantada en Casilla)|I|09/06/2021 16:06:46|LÁZARO CÁRDENAS
160813C0300'|160813C030097927|16|MICHOACï¿½N|1|LAZARO CARDENAS|813|3|C|0|Urbana|2|34|32|36|16|42|19|134|3|3|5|0|1|0|0|1|0|0|0|0|0|8|334|660|Cotejo (Levantada en Casilla)|I|09/06/2021 16:06:46|LÁZARO CÁRDENAS
160813C0300'|160813C030097927|16|MICHOACï¿½N|1|LAZARO CARDENAS|813|3|C|0|Urbana|2|34|32|36|16|42|19|134|3|3|5|0|1|0|0|1|0|0|0|0|0|8|334|660|Cotejo (Levantada en Casilla)|I|09/06/2021 16:06:46|LÁZARO CÁRDENAS
160813C0300'|160813C030097927|16|MICHOACï¿½N|1|LAZARO CARDENAS|813|3|C|0|Urbana|2|34|32|36|16|42|19|134|3|3|5|0|1|0|0|1|0|0|0|0|0|8|334|660|Cotejo (Levantada en Casilla)|I|09/06/2021 16:06:46|LÁZARO CÁRDENAS
160813C0300'|160813C030097927|16|MICHOACï¿½N|1|LAZARO CARDENAS|813|3|C|0|Urbana|2|34|32|36|16|42|19|134|3|3|5|0|1|0|0|1|0|0|0|0|0|8|334|660|Cotejo (Levantada en Casilla)|I|09/06/2021 16:06:46|LÁZARO CÁRDENAS
