CLAVE_CASILLA|CLAVE_ACTA|ID_ESTADO|NOMBRE_ESTADO|ID_DISTRITO|NOMBRE_DISTRITO|SECCION|ID_CASILLA|TIPO_CASILLA|EXT_CONTIGUA|CASILLA|NUM_ACTA_IMPRESO|PAN|PRI|PRD|PVEM|PT|MOVIMIENTO CIUDADANO|NUEVA ALIANZA|MORENA|ENCUENTRO SOCIAL|PAN_PRD_MC|PAN_PRD|PAN_MC|PRD_MC|PRI_PVEM_NA|PRI_PVEM|PRI_NA|PVEM_NA|PT_MORENA_PES|PT_MORENA|PT_PES|MORENA_PES|CAND_IND_01|CAND_IND_02|CNR|VN|TOTAL_VOTOS_CALCULADOS|LISTA_NOMINAL|OBSERVACIONES|MECANISMOS_TRASLADO|FECHA_HORA|MUNICIPIO
161710C0100'|161710C010006|16|MICHOACAN|4|JIQUILPAN DE JUAREZ|1710|1|C|0|Rural|6|64|70|36|3|12|17|4|199|0|1|0|1|0|0|0|0|0|2|0|0|0|0|0|0|33|442|732|Recuento (Para recuento (SRA))|F-I|05/07/18 14:54:56.294000|LOS REYES
161710C0100'|161710C010006|16|MICHOACAN|4|JIQUILPAN DE JUAREZ|1710|1|C|0|Rural|6|64|70|36|3|12|17|4|199|0|1|0|1|0|0|0|0|0|2|0|0|0|0|0|0|33|442|732|Recuento (Para recuento (SRA))|F-I|05/07/18 14:54:56.294000|LOS REYES
161710C0100'|161710C010006|16|MICHOACAN|4|JIQUILPAN DE JUAREZ|1710|1|C|0|Rural|6|64|70|36|3|12|17|4|199|0|1|0|1|0|0|0|0|0|2|0|0|0|0|0|0|33|442|732|Recuento (Para recuento (SRA))|F-I|05/07/18 14:54:56.294000|LOS REYES
161710C0100'|161710C010006|16|MICHOACAN|4|JIQUILPAN DE JUAREZ|1710|1|C|0|Rural|6|64|70|36|3|12|17|4|199|0|1|0|1|0|0|0|0|0|2|0|0|0|0|0|0|33|442|732|Recuento (Para recuento (SRA))|F-I|05/07/18 14:54:56.294000|LOS REYES
161710C0200'|161710C020006|16|MICHOACAN|4|JIQUILPAN DE JUAREZ|1710|2|C|0|Rural|6|60|82|63|8|12|28|2|161|3|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|17|437|732|Recuento (Para recuento (SRA))|F-I|05/07/18 14:35:48.827000|LOS REYES
161710C0200'|161710C020006|16|MICHOACAN|4|JIQUILPAN DE JUAREZ|1710|2|C|0|Rural|6|60|82|63|8|12|28|2|161|3|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|17|437|732|Recuento (Para recuento (SRA))|F-I|05/07/18 14:35:48.827000|LOS REYES
161710C0200'|161710C020006|16|MICHOACAN|4|JIQUILPAN DE JUAREZ|1710|2|C|0|Rural|6|60|82|63|8|12|28|2|161|3|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|17|437|732|Recuento (Para recuento (SRA))|F-I|05/07/18 14:35:48.827000|LOS REYES
161710C0200'|161710C020006|16|MICHOACAN|4|JIQUILPAN DE JUAREZ|1710|2|C|0|Rural|6|60|82|63|8|12|28|2|161|3|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|17|437|732|Recuento (Para recuento (SRA))|F-I|05/07/18 14:35:48.827000|LOS REYES
161711B0100'|161711B010006|16|MICHOACAN|4|JIQUILPAN DE JUAREZ|1711|1|B|0|Rural|6|19|82|87|6|10|3|5|66|4|0|0|0|0|0|0|0|0|2|0|0|0|0|0|0|18|302|582|Recuento (Para recuento (SRA))|F-I|05/07/18 15:01:52.651000|LOS REYES
161711B0100'|161711B010006|16|MICHOACAN|4|JIQUILPAN DE JUAREZ|1711|1|B|0|Rural|6|19|82|87|6|10|3|5|66|4|0|0|0|0|0|0|0|0|2|0|0|0|0|0|0|18|302|582|Recuento (Para recuento (SRA))|F-I|05/07/18 15:01:52.651000|LOS REYES
161711B0100'|161711B010006|16|MICHOACAN|4|JIQUILPAN DE JUAREZ|1711|1|B|0|Rural|6|19|82|87|6|10|3|5|66|4|0|0|0|0|0|0|0|0|2|0|0|0|0|0|0|18|302|582|Recuento (Para recuento (SRA))|F-I|05/07/18 15:01:52.651000|LOS REYES
161711B0100'|161711B010006|16|MICHOACAN|4|JIQUILPAN DE JUAREZ|1711|1|B|0|Rural|6|19|82|87|6|10|3|5|66|4|0|0|0|0|0|0|0|0|2|0|0|0|0|0|0|18|302|582|Recuento (Para recuento (SRA))|F-I|05/07/18 15:01:52.651000|LOS REYES
161711C0200'|161711C020006|16|MICHOACAN|4|JIQUILPAN DE JUAREZ|1711|2|C|0|Rural|6|35|50|88|4|11|4|1|55|1|0|1|0|0|0|0|0|0|0|2|0|0|0|0|0|17|269|582|Recuento (Para recuento (SRA))|F-I|05/07/18 15:04:12.449000|LOS REYES
161711C0200'|161711C020006|16|MICHOACAN|4|JIQUILPAN DE JUAREZ|1711|2|C|0|Rural|6|35|50|88|4|11|4|1|55|1|0|1|0|0|0|0|0|0|0|2|0|0|0|0|0|17|269|582|Recuento (Para recuento (SRA))|F-I|05/07/18 15:04:12.449000|LOS REYES
161711C0200'|161711C020006|16|MICHOACAN|4|JIQUILPAN DE JUAREZ|1711|2|C|0|Rural|6|35|50|88|4|11|4|1|55|1|0|1|0|0|0|0|0|0|0|2|0|0|0|0|0|17|269|582|Recuento (Para recuento (SRA))|F-I|05/07/18 15:04:12.449000|LOS REYES
161711C0200'|161711C020006|16|MICHOACAN|4|JIQUILPAN DE JUAREZ|1711|2|C|0|Rural|6|35|50|88|4|11|4|1|55|1|0|1|0|0|0|0|0|0|0|2|0|0|0|0|0|17|269|582|Recuento (Para recuento (SRA))|F-I|05/07/18 15:04:12.449000|LOS REYES
161711C0100'|161711C010006|16|MICHOACAN|4|JIQUILPAN DE JUAREZ|1711|1|C|0|Rural|6|26|78|105|6|13|7|5|41|4|0|2|0|0|0|0|0|0|0|1|0|1|0|0|0|31|320|582|Recuento (Para recuento (SRA))|F-I|05/07/18 14:57:51.968000|LOS REYES
161711C0100'|161711C010006|16|MICHOACAN|4|JIQUILPAN DE JUAREZ|1711|1|C|0|Rural|6|26|78|105|6|13|7|5|41|4|0|2|0|0|0|0|0|0|0|1|0|1|0|0|0|31|320|582|Recuento (Para recuento (SRA))|F-I|05/07/18 14:57:51.968000|LOS REYES
161711C0100'|161711C010006|16|MICHOACAN|4|JIQUILPAN DE JUAREZ|1711|1|C|0|Rural|6|26|78|105|6|13|7|5|41|4|0|2|0|0|0|0|0|0|0|1|0|1|0|0|0|31|320|582|Recuento (Para recuento (SRA))|F-I|05/07/18 14:57:51.968000|LOS REYES
161711C0100'|161711C010006|16|MICHOACAN|4|JIQUILPAN DE JUAREZ|1711|1|C|0|Rural|6|26|78|105|6|13|7|5|41|4|0|2|0|0|0|0|0|0|0|1|0|1|0|0|0|31|320|582|Recuento (Para recuento (SRA))|F-I|05/07/18 14:57:51.968000|LOS REYES
161712B0100'|161712B010006|16|MICHOACAN|4|JIQUILPAN DE JUAREZ|1712|1|B|0|Rural|6|95|21|44|13|34|8|9|101|7|0|1|3|0|0|0|0|0|2|4|0|0|0|0|0|19|361|716|Recuento (Para recuento (SRA))|F-I|05/07/18 15:09:51.492000|LOS REYES
161712B0100'|161712B010006|16|MICHOACAN|4|JIQUILPAN DE JUAREZ|1712|1|B|0|Rural|6|95|21|44|13|34|8|9|101|7|0|1|3|0|0|0|0|0|2|4|0|0|0|0|0|19|361|716|Recuento (Para recuento (SRA))|F-I|05/07/18 15:09:51.492000|LOS REYES
161712B0100'|161712B010006|16|MICHOACAN|4|JIQUILPAN DE JUAREZ|1712|1|B|0|Rural|6|95|21|44|13|34|8|9|101|7|0|1|3|0|0|0|0|0|2|4|0|0|0|0|0|19|361|716|Recuento (Para recuento (SRA))|F-I|05/07/18 15:09:51.492000|LOS REYES
161712B0100'|161712B010006|16|MICHOACAN|4|JIQUILPAN DE JUAREZ|1712|1|B|0|Rural|6|95|21|44|13|34|8|9|101|7|0|1|3|0|0|0|0|0|2|4|0|0|0|0|0|19|361|716|Recuento (Para recuento (SRA))|F-I|05/07/18 15:09:51.492000|LOS REYES
161712C0200'|161712C020006|16|MICHOACAN|4|JIQUILPAN DE JUAREZ|1712|2|C|0|Rural|6|97|33|29|12|22|9|16|74|11|2|2|4|0|0|0|0|0|8|2|1|1|0|0|1|22|346|716|Recuento (Para recuento (SRA))|F-I|05/07/18 15:20:25.621000|LOS REYES
161712C0200'|161712C020006|16|MICHOACAN|4|JIQUILPAN DE JUAREZ|1712|2|C|0|Rural|6|97|33|29|12|22|9|16|74|11|2|2|4|0|0|0|0|0|8|2|1|1|0|0|1|22|346|716|Recuento (Para recuento (SRA))|F-I|05/07/18 15:20:25.621000|LOS REYES
161712C0200'|161712C020006|16|MICHOACAN|4|JIQUILPAN DE JUAREZ|1712|2|C|0|Rural|6|97|33|29|12|22|9|16|74|11|2|2|4|0|0|0|0|0|8|2|1|1|0|0|1|22|346|716|Recuento (Para recuento (SRA))|F-I|05/07/18 15:20:25.621000|LOS REYES
161712C0200'|161712C020006|16|MICHOACAN|4|JIQUILPAN DE JUAREZ|1712|2|C|0|Rural|6|97|33|29|12|22|9|16|74|11|2|2|4|0|0|0|0|0|8|2|1|1|0|0|1|22|346|716|Recuento (Para recuento (SRA))|F-I|05/07/18 15:20:25.621000|LOS REYES
161712C0100'|161712C010006|16|MICHOACAN|4|JIQUILPAN DE JUAREZ|1712|1|C|0|Rural|6|106|36|42|15|34|7|9|85|6|1|5|2|0|0|0|0|0|2|1|0|1|0|0|0|16|368|716|Recuento (Para recuento (SRA))|F-I|05/07/18 15:07:33.887000|LOS REYES
